"x","y","p","dens"
20.5,0.059,1.50158574636006e-08,3.21768374220012e-06
21.5,0.059,4.09511502350358e-09,8.77524647893624e-07
22.5,0.059,1.29093705289573e-09,2.76629368477657e-07
23.5,0.059,3.36354214423019e-10,7.20759030906469e-08
24.5,0.059,8.0643225955912e-11,1.72806912762669e-08
25.5,0.059,1.33395699419836e-11,2.85847927328219e-09
26.5,0.059,2.17082956499582e-12,4.65177763927675e-10
27.5,0.059,3.7331795432749e-13,7.99967044987479e-11
28.5,0.059,1.08627773443004e-13,2.32773800235009e-11
29.5,0.059,1.03384589777988e-14,2.21538406667118e-12
7.5,0.0636666666666667,0.000916880773015932,0.196474451360557
8.5,0.0636666666666667,0.0011598383000606,0.248536778584414
9.5,0.0636666666666667,0.00079449427092171,0.170248772340366
10.5,0.0636666666666667,0.000481252693870663,0.103125577257999
11.5,0.0636666666666667,0.00022640803060618,0.0485160065584671
12.5,0.0636666666666667,9.8976326989294e-05,0.0212092129262773
13.5,0.0636666666666667,3.46686017188465e-05,0.00742898608260997
14.5,0.0636666666666667,1.10673019344915e-05,0.00237156470024819
15.5,0.0636666666666667,3.56278029106208e-06,0.000763452919513304
16.5,0.0636666666666667,1.14065697438491e-06,0.000244426494511052
17.5,0.0636666666666667,3.98588984642503e-07,8.54119252805363e-05
18.5,0.0636666666666667,1.74408429868374e-07,3.73732349717943e-05
19.5,0.0636666666666667,6.51380446053507e-08,1.39581524154323e-05
20.5,0.0636666666666667,2.49496777352487e-08,5.34635951469615e-06
21.5,0.0636666666666667,7.84516126082881e-09,1.68110598446332e-06
22.5,0.0636666666666667,2.33865821688383e-09,5.01141046475107e-07
23.5,0.0636666666666667,6.48119410369132e-10,1.38882730793385e-07
24.5,0.0636666666666667,1.66837368881234e-10,3.57508647602645e-08
25.5,0.0636666666666667,4.55413795252822e-11,9.75886704113191e-09
26.5,0.0636666666666667,1.10252799778721e-11,2.3625599952583e-09
27.5,0.0636666666666667,2.68213064313905e-12,5.74742280672653e-10
28.5,0.0636666666666667,6.37352570720396e-13,1.36575550868656e-10
29.5,0.0636666666666667,1.47951015883052e-13,3.17037891177969e-11
7.5,0.0683333333333333,0,0
8.5,0.0683333333333333,1.08738308051219e-05,0.00233010660109754
9.5,0.0683333333333333,4.62281531238262e-05,0.00990603281224846
10.5,0.0683333333333333,7.98536236330818e-05,0.0171114907785175
11.5,0.0683333333333333,6.41599568098227e-05,0.0137485621735334
12.5,0.0683333333333333,3.76079541379968e-05,0.00805884731528502
13.5,0.0683333333333333,1.97927971338412e-05,0.00424131367153739
14.5,0.0683333333333333,9.73958945919511e-06,0.00208705488411324
15.5,0.0683333333333333,4.30030121954739e-06,0.000921493118474441
16.5,0.0683333333333333,1.76659288068017e-06,0.000378555617288607
17.5,0.0683333333333333,6.44881686240169e-07,0.00013818893276575
18.5,0.0683333333333333,1.99053271630976e-07,4.26542724923519e-05
19.5,0.0683333333333333,5.5437213321019e-08,1.18794028545041e-05
20.5,0.0683333333333333,1.61397168210442e-08,3.45851074736661e-06
21.5,0.0683333333333333,4.77240587914541e-09,1.02265840267402e-06
22.5,0.0683333333333333,1.40298567125052e-09,3.0063978669654e-07
23.5,0.0683333333333333,5.29738746564147e-10,1.13515445692317e-07
24.5,0.0683333333333333,1.83516679200801e-10,3.9325002685886e-08
25.5,0.0683333333333333,6.09919512495337e-11,1.30697038391858e-08
26.5,0.0683333333333333,1.77795383526913e-11,3.80990107557671e-09
27.5,0.0683333333333333,4.9127054202458e-12,1.05272259005267e-09
28.5,0.0683333333333333,1.17307550340229e-12,2.51373322157633e-10
29.5,0.0683333333333333,2.48889806542252e-13,5.33335299733397e-11
7.5,0.073,0,0
8.5,0.073,0,0
9.5,0.073,0,0
10.5,0.073,0,0
11.5,0.073,1.59074273082205e-06,0.000340873442319011
12.5,0.073,2.56514918329727e-06,0.000549674824992271
13.5,0.073,3.20389142144885e-06,0.000686548161739039
14.5,0.073,2.71453543750676e-06,0.00058168616518002
15.5,0.073,1.47350713133908e-06,0.000315751528144089
16.5,0.073,7.40910119313459e-07,0.000158766454138598
